product_name,category,num_reviews,rating,product_created,price_unit,,,,,
W.S. - TR - Shatter - Coughee Dust,shatter,0,0,3/2/2021,{'unit': 'gram', 'quantity': '1', 'price': 17.5, 'label': '1 g', 'onSale': False, 'originalPrice': 17.5}
W.S. - TR - Shatter - Sour Drops,shatter,0,0,3/2/2021,{'unit': 'gram', 'quantity': '1', 'price': 17.5, 'label': '1 g', 'onSale': False, 'originalPrice': 17.5}
W.S. - WyldFire - Wax - Shipwreck,concentrates,0,0,3/31/2021,{'unit': 'gram', 'quantity': '1', 'price': 17.5, 'label': '1 g', 'onSale': False, 'originalPrice': 17.5}
W.S. - Wyldfire - Wax - Sour Chem,concentrates,0,0,3/31/2021,{'unit': 'gram', 'quantity': '1', 'price': 17.5, 'label': '1 g', 'onSale': False, 'originalPrice': 17.5}
W.S. Daboratory - Budder Wax - Orange Cream,budder,0,0,3/16/2021,{'unit': 'gram', 'quantity': '1', 'price': 17.5, 'label': '1 g', 'onSale': False, 'originalPrice': 17.5}
WS - BOSM - Live Resin Rocky Mountain Fire,live-resin,0,0,3/25/2021,{'unit': 'gram', 'quantity': '1', 'price': 30, 'label': '1 g', 'onSale': False, 'originalPrice': 30}
Dabble - Budder - Bubble Head OG,budder,0,0,3/30/2021,{'unit': 'gram', 'quantity': '1', 'price': 14.5, 'label': '1 g', 'onSale': False, 'originalPrice': 14.5}
W.S. - BOSM - Tangerine Haze x The White - Live Resin,concentrates,0,0,3/31/2021,{'unit': 'gram', 'quantity': '1', 'price': 30, 'label': '1 g', 'onSale': False, 'originalPrice': 30}
W.S. - Dabble - Shatter - Citrus Daze,shatter,0,0,3/25/2021,{'unit': 'gram', 'quantity': '1', 'price': 17.5, 'label': '1 g', 'onSale': False, 'originalPrice': 17.5}
W.S. - Glow Extracts - BHO Shatter - Mandarin Cookies,shatter,0,0,3/31/2021,{'unit': 'gram', 'quantity': '1', 'price': 17.5, 'label': '1 g', 'onSale': False, 'originalPrice': 17.5}
W.S. - Glow Extracts - BHO Wax - DosiDo,concentrates,0,0,3/31/2021,{'unit': 'gram', 'quantity': '1', 'price': 17.5, 'label': '1 g', 'onSale': False, 'originalPrice': 17.5}
W.S. - Glow Extracts - BHO Wax - Flomingo,concentrates,0,0,3/31/2021,{'unit': 'gram', 'quantity': '1', 'price': 17.5, 'label': '1 g', 'onSale': False, 'originalPrice': 17.5}
W.S. - Glow Extracts - BHO Wax - Lemon Meringue,concentrates,0,0,3/25/2021,{'unit': 'gram', 'quantity': '1', 'price': 17.5, 'label': '1 g', 'onSale': False, 'originalPrice': 17.5}
W.S. - Glow Extracts - BHO Wax - Mandarin Cookies,concentrates,0,0,3/31/2021,{'unit': 'gram', 'quantity': '1', 'price': 17.5, 'label': '1 g', 'onSale': False, 'originalPrice': 17.5}
W.S. - Glow Extracts - BHO Wax - The Cookies,concentrates,0,0,3/31/2021,{'unit': 'gram', 'quantity': '1', 'price': 17.5, 'label': '1 g', 'onSale': False, 'originalPrice': 17.5}
WS - BOSM - Commerce City Kush #5 - Live Resin,live-resin,0,0,3/25/2021,{'unit': 'gram', 'quantity': '1', 'price': 30, 'label': '1 g', 'onSale': False, 'originalPrice': 30}
WS - BOSM - Tangerine Haze x The White - Live Resin,live-resin,0,0,3/25/2021,{'unit': 'gram', 'quantity': '1', 'price': 30, 'label': '1 g', 'onSale': False, 'originalPrice': 30}
CBD Transdermal​ Patch​,topicals,11,5,1/11/2021,{'unit': 'unit', 'quantity': '1', 'price': 11, 'label': 'each', 'onSale': False, 'originalPrice': 11}
Muscle Freeze 1.5oz - 150 mg CBD,topicals,10,5,1/11/2021,{'unit': 'unit', 'quantity': '1', 'price': 19.5, 'label': 'each', 'onSale': False, 'originalPrice': 19.5}
Transdermal 1:1 CBD/THC Compound 50:50mg,balms-salves,3,5,1/11/2021,{'unit': 'unit', 'quantity': '1', 'price': 28, 'label': 'each', 'onSale': False, 'originalPrice': 28}
THC-Sativa Transdermal Patch,topicals,26,4.884615385,1/11/2021,{'unit': 'unit', 'quantity': '1', 'price': 11, 'label': 'each', 'onSale': False, 'originalPrice': 11}
Transdermal Patch 1:1 CBD/THC,topicals,19,4.684210526,1/11/2021,{'unit': 'unit', 'quantity': '1', 'price': 11, 'label': 'each', 'onSale': False, 'originalPrice': 11}
CBN Transdermal Patch,topicals,6,4,1/11/2021,{'unit': 'unit', 'quantity': '1', 'price': 11, 'label': 'each', 'onSale': False, 'originalPrice': 11}
THC-Indica Transdermal Patch,topicals,18,3.888888889,1/11/2021,{'unit': 'unit', 'quantity': '1', 'price': 11, 'label': 'each', 'onSale': False, 'originalPrice': 11}
Lip Bong,topicals,2,5,10/5/2020,{'unit': 'unit', 'quantity': '1', 'price': 7.5, 'label': 'each', 'onSale': False, 'originalPrice': 7.5}
Apothecanna Cream - Extra Strength Pain Cream - 2oz,lotions,0,0,1/14/2021,{'unit': 'unit', 'quantity': '1', 'price': 25.5, 'label': 'each', 'onSale': False, 'originalPrice': 25.5}
Mary's Medicinal - Gel Pen - CBD 100mg,lotions,0,0,1/21/2016,{'unit': 'unit', 'quantity': '1', 'price': 55, 'label': 'each', 'onSale': False, 'originalPrice': 55}
Mary Jane's Medicinals - Massage Oil 2oz,lubricants-oils,0,0,1/13/2021,{'unit': 'unit', 'quantity': '1', 'price': 26, 'label': 'each', 'onSale': False, 'originalPrice': 26}
Stratos - Salve - Soothe (ER) 1:1,balms-salves,0,0,1/4/2021,{'unit': 'unit', 'quantity': '1', 'price': 45.5, 'label': 'each', 'onSale': False, 'originalPrice': 45.5}
Stratos - Salve - Soothe 1:1,balms-salves,0,0,1/4/2021,{'unit': 'unit', 'quantity': '1', 'price': 30, 'label': 'each', 'onSale': False, 'originalPrice': 30}
The Pat Pen (Honestly Herbals) -THC Lip Care - Hemp Seed |,balms-salves,0,0,1/4/2021,{'unit': 'unit', 'quantity': '1', 'price': 6, 'label': 'each', 'onSale': False, 'originalPrice': 6}
KAVIAR MOONROCKS - SATIVA,infused-flower,1,5,1/11/2021,{'unit': 'gram', 'quantity': '1', 'price': 22, 'label': '1 g', 'onSale': False, 'originalPrice': 22}
Craft Concentrates - Infused Joint - Various Strains,infused-pre-roll,0,0,12/31/2020,{'unit': 'unit', 'quantity': '1', 'price': 10, 'label': 'each', 'onSale': False, 'originalPrice': 10}
RR BIC Lighter,gear,0,0,10/10/2020,{'unit': 'unit', 'quantity': '1', 'price': 4, 'label': 'each', 'onSale': False, 'originalPrice': 4}
Strawberry Banana Lemon,flower,0,0,9/25/2020,{'unit': 'ounce', 'quantity': '1/8', 'price': 45, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 45}
Truthband Hybrid,flower,0,0,8/11/2020,{'unit': 'ounce', 'quantity': '1/8', 'price': 45, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 45}
Jiggler,flower,0,0,1/29/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 45, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 45}
Punch Breath,flower,0,0,10/29/2020,{'unit': 'ounce', 'quantity': '1/8', 'price': 45, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 45}
Super Lemon Haze,flower,0,0,12/1/2020,{'unit': 'ounce', 'quantity': '1/8', 'price': 50, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 50}
Pineapple Chunk,flower,0,0,2/12/2021,{'unit': 'gram', 'quantity': '1', 'price': 13, 'label': '1 g', 'onSale': False, 'originalPrice': 13}
Seattle Soda,flower,0,0,12/9/2020,{'unit': 'ounce', 'quantity': '1/8', 'price': 50, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 50}
413 Diesel,flower,0,0,2/23/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 50, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 50}
Granddaddy Purp,flower,0,0,11/19/2020,{'unit': 'ounce', 'quantity': '1/8', 'price': 45, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 45}
Lemon Haze,flower,0,0,1/23/2021,{'unit': 'gram', 'quantity': '1', 'price': 13, 'label': '1 g', 'onSale': False, 'originalPrice': 13}
Lemon Tree,flower,0,0,2/23/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 50, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 50}
MTF,flower,0,0,3/9/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 50, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 50}
Oregon Diesel,flower,0,0,2/24/2021,{'unit': 'gram', 'quantity': '1', 'price': 13, 'label': '1 g', 'onSale': False, 'originalPrice': 13}
Purple Punch,flower,0,0,1/7/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 50, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 50}
Qleaner,flower,0,0,2/11/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 45, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 45}
SFV OG,flower,0,0,1/29/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 50, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 50}
Wedding Cake,flower,0,0,3/18/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 50, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 50}
Lemon Apricot PAX Pod,concentrates,0,0,12/4/2020,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
RYTHM Balance Killer Queen Cartridge,concentrates,0,0,5/1/2020,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
French King Live Sugar,concentrates,0,0,11/9/2020,{'unit': 'gram', 'quantity': '1', 'price': 75, 'label': '1 g', 'onSale': False, 'originalPrice': 75}
GSC PAX Pod,concentrates,0,0,11/30/2020,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
Jack Herer Energize Cartridge,concentrates,0,0,5/2/2020,{'unit': 'gram', 'quantity': '1/2', 'price': 65, 'label': '1/2 g', 'onSale': False, 'originalPrice': 65}
RYTHM Relax Cartridge with Brownie Scout Concentrate,concentrates,0,0,5/1/2020,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
RYTHM Relax Live Sugar: Brownie Scout,concentrates,0,0,5/2/2020,{'unit': 'gram', 'quantity': '1', 'price': 75, 'label': '1 g', 'onSale': False, 'originalPrice': 75}
Sour Diesel Live Sugar,concentrates,0,0,12/1/2020,{'unit': 'gram', 'quantity': '1', 'price': 75, 'label': '1 g', 'onSale': False, 'originalPrice': 75}
Astaria Sleep 510 Cartridge,concentrates,0,0,12/9/2020,{'unit': 'gram', 'quantity': '1/2', 'price': 65, 'label': '1/2 g', 'onSale': False, 'originalPrice': 65}
Brownie Scout 510 Cartridge,concentrates,0,0,12/1/2020,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
Brownie Scout Live Sugar,concentrates,0,0,12/1/2020,{'unit': 'gram', 'quantity': '1', 'price': 75, 'label': '1 g', 'onSale': False, 'originalPrice': 75}
Charlotte's Web 1:1 Distillate 510 Cartridge,concentrates,0,0,12/9/2020,{'unit': 'gram', 'quantity': '1/2', 'price': 65, 'label': '1/2 g', 'onSale': False, 'originalPrice': 65}
Chem Dog PAX Pod,concentrates,0,0,12/4/2020,{'unit': 'gram', 'quantity': '1/2', 'price': 50, 'label': '1/2 g', 'onSale': False, 'originalPrice': 50}
Clementine 1:1 Distillate 510 Cartridge,concentrates,0,0,12/9/2020,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
Critical Jack 510 Cartridge,concentrates,0,0,12/9/2020,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
East Coast Sour Diesel PAX Pod,concentrates,0,0,12/8/2020,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
GSC CO2 510 Cartridge,concentrates,0,0,12/9/2020,{'unit': 'gram', 'quantity': '1/2', 'price': 65, 'label': '1/2 g', 'onSale': False, 'originalPrice': 65}
Killer Queen Live Sugar,concentrates,0,0,12/1/2020,{'unit': 'gram', 'quantity': '1', 'price': 75, 'label': '1 g', 'onSale': False, 'originalPrice': 75}
Nuke 'Em PAX Pod,concentrates,0,0,12/9/2020,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
Pennywise PAX Pod,concentrates,0,0,12/4/2020,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
Rhubarb Pie 5:1 PAX Pod,concentrates,0,0,12/4/2020,{'unit': 'gram', 'quantity': '1/2', 'price': 50, 'label': '1/2 g', 'onSale': False, 'originalPrice': 50}
Sunset Sherbet 510 Cartridge,concentrates,0,0,12/9/2020,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
XJ-13 Full Spectrum CO2 510 Cartridge,concentrates,0,0,12/9/2020,{'unit': 'gram', 'quantity': '1/2', 'price': 65, 'label': '1/2 g', 'onSale': False, 'originalPrice': 65}
Sira Granddaddy Purple 510 Cart 500mg,concentrates,0,0,5/29/2020,{'unit': 'gram', 'quantity': '1/2', 'price': 65, 'label': '1/2 g', 'onSale': False, 'originalPrice': 65}
818 Headband BHO Distillate PAX Pod,concentrates,0,0,2/13/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 65, 'label': '1/2 g', 'onSale': False, 'originalPrice': 65}
Affy Taffy PAX Pod,concentrates,0,0,2/13/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
Affy Taffy Pen 300mg,concentrates,0,0,2/13/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 40, 'label': '1/2 g', 'onSale': False, 'originalPrice': 40}
Big Smooth Diamonds,concentrates,0,0,3/24/2021,{'unit': 'gram', 'quantity': '1', 'price': 80, 'label': '1 g', 'onSale': False, 'originalPrice': 80}
Black Jack CO2 510 Cartridge,concentrates,0,0,3/23/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
Blue Dream Disposable Pen,concentrates,0,0,2/13/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 40, 'label': '1/2 g', 'onSale': False, 'originalPrice': 40}
Bruce Banner Cart,concentrates,0,0,3/26/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
Canna-Wreck 510 Cart 0.5g,concentrates,0,0,3/14/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 65, 'label': '1/2 g', 'onSale': False, 'originalPrice': 65}
Colorado Chem Bubble Hash 1g,concentrates,0,0,3/31/2021,{'unit': 'gram', 'quantity': '1', 'price': 65, 'label': '1 g', 'onSale': False, 'originalPrice': 65}
Concentrate Rythm Tahitian Punch Live Sugar,concentrates,0,0,5/13/2020,{'unit': 'gram', 'quantity': '1', 'price': 75, 'label': '1 g', 'onSale': False, 'originalPrice': 75}
Concentrate Rythm Tangie Live Sugar,concentrates,0,0,5/29/2020,{'unit': 'gram', 'quantity': '1', 'price': 75, 'label': '1 g', 'onSale': False, 'originalPrice': 75}
Cookies Live Resin Cart 500mg,concentrates,0,0,3/14/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 65, 'label': '1/2 g', 'onSale': False, 'originalPrice': 65}
Cornbread 510 Cart 0.5g,concentrates,0,0,3/14/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 65, 'label': '1/2 g', 'onSale': False, 'originalPrice': 65}
D8:D9 Emerald City Cookies Cart,concentrates,0,0,4/1/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 65, 'label': '1/2 g', 'onSale': False, 'originalPrice': 65}
Dream Lotus Shatter 1g,concentrates,0,0,2/12/2021,{'unit': 'gram', 'quantity': '1', 'price': 70, 'label': '1 g', 'onSale': False, 'originalPrice': 70}
Durban Poison Wax 1g,concentrates,0,0,3/14/2021,{'unit': 'gram', 'quantity': '1', 'price': 60, 'label': '1 g', 'onSale': False, 'originalPrice': 60}
Ebony Ivory Kief 1g,concentrates,0,0,3/24/2021,{'unit': 'gram', 'quantity': '1', 'price': 36, 'label': '1 g', 'onSale': False, 'originalPrice': 36}
Ethos Chem OG Cart,concentrates,0,0,3/24/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
Fernway - Berkshire Gold,concentrates,0,0,3/14/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
Fernway - Berry Haze,concentrates,0,0,3/14/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
Fernway - Grapefruit,concentrates,0,0,3/14/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
Fernway - Homegrown,concentrates,0,0,3/14/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
Fernway - Stonefruit,concentrates,0,0,3/14/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
Fernway - Wild Mint,concentrates,0,0,3/14/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
Focus/Flow Blend Kief,concentrates,0,0,3/18/2021,{'unit': 'gram', 'quantity': '1', 'price': 30, 'label': '1 g', 'onSale': False, 'originalPrice': 30}
Fruit Punch Wax,concentrates,0,0,3/23/2021,{'unit': 'gram', 'quantity': '1', 'price': 60, 'label': '1 g', 'onSale': False, 'originalPrice': 60}
Game Changer Ethanol Distillate 510 Cart 0.5mL,concentrates,0,0,1/7/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 65, 'label': '1/2 g', 'onSale': False, 'originalPrice': 65}
Garden Remedies GG#4 510 Cart 0.5g,concentrates,0,0,1/21/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 65, 'label': '1/2 g', 'onSale': False, 'originalPrice': 65}
Ghost Dawg 510 Cart 1000mg,concentrates,0,0,3/5/2021,{'unit': 'gram', 'quantity': '1', 'price': 100, 'label': '1 g', 'onSale': False, 'originalPrice': 100}
Ghost Dawg PAX Pod,concentrates,0,0,2/13/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
Ghost Dawg Pen 300mg,concentrates,0,0,2/13/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 40, 'label': '1/2 g', 'onSale': False, 'originalPrice': 40}
Grape Sundae Wax,concentrates,0,0,2/25/2021,{'unit': 'gram', 'quantity': '1', 'price': 60, 'label': '1 g', 'onSale': False, 'originalPrice': 60}
Grapes N Cream Sauce 510 Cart 500mg,concentrates,0,0,3/14/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 65, 'label': '1/2 g', 'onSale': False, 'originalPrice': 65}
Holistic GG #4 Distillate 510 Cart,concentrates,0,0,2/5/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
INSA Cookie Wreck Wax 1g,concentrates,0,0,1/14/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
LA Confidential BHO Distillate 510 Cart,concentrates,0,0,2/5/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
Lemon Drop Wax,concentrates,0,0,3/23/2021,{'unit': 'gram', 'quantity': '1', 'price': 60, 'label': '1 g', 'onSale': False, 'originalPrice': 60}
Lemon G13 Cart,concentrates,0,0,3/24/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
Lemon Tree Shatter,concentrates,0,0,2/23/2021,{'unit': 'gram', 'quantity': '1', 'price': 70, 'label': '1 g', 'onSale': False, 'originalPrice': 70}
Limefire Skunk PAX Pod,concentrates,0,0,3/11/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
Lucinda Williams Live Resin 510 Cart 500mg,concentrates,0,0,3/14/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 65, 'label': '1/2 g', 'onSale': False, 'originalPrice': 65}
MAC1 Wax,concentrates,0,0,2/25/2021,{'unit': 'gram', 'quantity': '1', 'price': 60, 'label': '1 g', 'onSale': False, 'originalPrice': 60}
Miracle Thunder Wax,concentrates,0,0,2/25/2021,{'unit': 'gram', 'quantity': '1', 'price': 60, 'label': '1 g', 'onSale': False, 'originalPrice': 60}
Miracle Valley Wax 1g,concentrates,0,0,3/14/2021,{'unit': 'gram', 'quantity': '1', 'price': 60, 'label': '1 g', 'onSale': False, 'originalPrice': 60}
Nature's Heritage RSO 1ML Oral Syringe,concentrates,0,0,3/4/2021,{'unit': 'gram', 'quantity': '1', 'price': 75, 'label': '1 g', 'onSale': False, 'originalPrice': 75}
Queen's Mother Gogi Crumble,concentrates,0,0,3/14/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 40, 'label': '1/2 g', 'onSale': False, 'originalPrice': 40}
Red Dragon BHO Distillate 510 Cart,concentrates,0,0,3/14/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
Rythm Purple Urkle PAX Pod,concentrates,0,0,6/9/2020,{'unit': 'gram', 'quantity': '1/2', 'price': 65, 'label': '1/2 g', 'onSale': False, 'originalPrice': 65}
San Fernando Thunder Wax,concentrates,0,0,3/14/2021,{'unit': 'gram', 'quantity': '1', 'price': 60, 'label': '1 g', 'onSale': False, 'originalPrice': 60}
SFV OG Crystals 1g,concentrates,0,0,2/12/2021,{'unit': 'gram', 'quantity': '1', 'price': 70, 'label': '1 g', 'onSale': False, 'originalPrice': 70}
Sira Light of Jah Wax 1g,concentrates,0,0,5/19/2020,{'unit': 'gram', 'quantity': '1', 'price': 60, 'label': '1 g', 'onSale': False, 'originalPrice': 60}
Sira Naturals Green Cush Terp 510 Cart 1000mg,concentrates,0,0,1/29/2021,{'unit': 'gram', 'quantity': '1', 'price': 100, 'label': '1 g', 'onSale': False, 'originalPrice': 100}
